0 8.139 11.585 8.7639 7.0687 19.045
8.139 0 17.652 8.5344 7.5281 23.522
11.585 17.652 0 8.7305 4.818 15.159
8.7639 8.5344 8.7305 0 8.8251 23.194
7.0687 7.5281 4.818 8.8251 0 17.484
19.045 23.522 15.159 23.194 17.484 0
