0 31.57 19.83 11.575 27.256 22.25 15.381 26.438
31.57 0 17.691 20.836 21.75 27.529 19.446 15.128
19.83 17.691 0 6.4755 6.1601 33.018 10.223 20.706
11.575 20.836 6.4755 0 12.253 29.071 4.4172 22.928
27.256 21.75 6.1601 12.253 0 28.178 8.3601 14.615
22.25 27.529 33.018 29.071 28.178 0 29.837 15.994
15.381 19.446 10.223 4.4172 8.3601 29.837 0 25.251
26.438 15.128 20.706 22.928 14.615 15.994 25.251 0
